date,distance,north coast,pelagic,south coast
2004-01-01,6,8.317117505,6.452218845,6.145452064
2004-01-01,7,9.349873797,7.565050292,8.582361553
2004-01-01,8,9.632957592,8.841472417,13.44441233
2004-01-01,9,13.02224717,9.087939283,9.894468137
2004-01-01,10,12.3867066,9.163472786,8.763584359
2004-01-01,11,12.47826444,10.83027837,10.11669457
2004-01-01,12,11.90860553,11.84195496,9.769355135
2004-01-01,13,11.36806384,12.00037273,11.9229025
2004-01-01,14,15.46467237,11.58773653,12.16904332
2004-01-01,15,14.87647572,11.25937156,12.38923778
2004-01-01,16,14.50961329,10.01916667,13.20705289
2004-01-01,17,11.91722368,9.392155212,17.11013626
2004-01-01,18,11.83393117,9.611396006,17.31332082
2004-01-01,19,11.30956361,9.528922428,14.62455202
2004-01-01,20,13.61688796,11.09696662,16.2866745
2004-01-01,21,13.45935067,11.12051737,9.221807874
2004-01-01,22,12.92875358,9.852349576,6.419161975
2004-01-01,23,12.46966891,9.584412753,8.467527007
2004-01-01,24,12.9373243,8.843837733,9.154540792
2004-01-01,25,10.14922484,8.495547945,9.035661755
2004-01-01,26,11.16214045,8.407060603,8.98242935
2004-01-01,27,10.63206571,8.494670743,9.174567084
2004-01-01,28,9.299186329,7.838487807,10.99114045
2004-01-01,29,8.986844569,6.927723048,8.680228446
2004-01-01,30,7.908776404,7.034849525,7.888443176
2004-01-01,31,8.289735892,7.010237484,8.368327711
2004-01-01,32,9.339495877,6.890397428,7.498574259
2004-01-01,33,10.41655683,6.859698664,7.701632265
2004-01-01,34,11.06860248,7.212602641,6.93842904
2004-01-01,35,10.8655411,7.396452739,6.903797643
2004-01-01,36,10.57519002,7.176580873,7.723712942
2004-01-01,37,10.19667273,7.426420188,6.772897823
2004-01-01,38,9.823825358,7.447399113,7.368937268
2004-01-01,39,10.16746515,7.223979502,8.001971739
2004-01-01,40,9.631308305,6.919825389,7.150025913
2004-01-01,41,10.19806864,6.619342641,8.812848441
2004-01-01,42,8.781552041,6.256012998,7.831850205
2004-01-01,43,9.509067055,6.248691343,8.817103754
2004-01-01,44,10.20698553,6.308871555,8.955160976
2004-01-01,45,7.859128825,6.093351745,7.357968775
2004-01-01,46,8.943262853,6.569400103,7.18351348
2004-01-01,47,8.459188072,7.109722135,7.984802976
2004-01-01,48,8.081497716,6.66186882,8.0740831
2004-01-01,49,9.360889057,7.39392279,7.821204241
2004-01-01,50,8.565038785,7.734032505,9.866186107
2004-01-01,51,10.2013839,7.813011313,10.09437746
2004-01-01,52,10.47287627,7.521067177,8.458663669
2004-01-01,53,11.00061301,7.099661866,10.28410368
2004-01-01,54,8.965318166,7.779578318,7.565262371
2004-01-01,55,8.387686381,6.58107201,8.26282636
2004-01-01,56,8.98513729,5.912781749,9.676083864
2004-01-01,57,9.225044618,5.68709627,8.658155101
2004-01-01,58,7.976141165,5.47648076,8.692969848
2004-01-01,59,8.063353951,5.985784101,10.45034094
2004-01-01,60,9.840202772,6.359031504,8.701952104
2004-01-01,61,6.938426255,7.872230459,10.42280189
2004-01-01,62,10.51574888,7.998534706,8.900606947
2004-01-01,63,13.99547149,8.329439604,14.22576061
2004-01-01,64,13.99735878,8.411804902,11.75663604
2004-01-01,65,14.85620444,8.560800749,11.21432012
2004-01-01,66,16.15902999,8.937436734,9.392504432
2004-01-01,67,14.71956322,8.703528058,12.66760433
2004-01-01,68,15.14663249,8.659000457,10.4797124
2004-01-01,69,14.4325881,8.076512313,10.63898645
2004-01-01,70,12.65565035,7.494086176,14.58150788
2004-01-01,71,12.92714133,8.93906508,13.54273613
2004-01-01,72,13.53806033,10.34097201,13.14273669
2004-01-01,73,14.32144619,10.17921588,12.10916407
2004-01-01,74,11.5426133,9.003745758,12.10880765
2004-01-01,75,11.85397138,10.95790424,15.65182091
2004-01-01,76,10.18169587,11.19477681,17.98359912
2004-01-01,77,8.684404339,8.509349329,22.68671239
2004-02-01,0,12.2524887,11.80556542,12.47316815
2004-02-01,1,10.51234841,10.5675147,11.1926146
2004-02-01,2,10.84687615,10.48087962,11.19780016
2004-02-01,3,11.04199395,10.70470176,11.34244459
2004-02-01,4,11.06837668,10.88542697,11.04045548
2004-02-01,5,10.74316909,10.66900961,10.37534117
2004-02-01,6,10.30121256,10.47884513,11.24029008
2004-02-01,7,10.45685824,10.11205092,11.11749847
2004-02-01,8,10.64357129,9.709314089,11.4390914
2004-02-01,9,10.83268739,9.262952944,11.34169098
2004-02-01,10,11.25472634,9.025210235,10.530743
2004-02-01,11,11.50474544,9.188275127,11.09649824
2004-02-01,12,10.48027316,9.280810231,11.05379147
2004-02-01,13,10.33703195,8.836465559,9.528891471
2004-02-01,14,10.63176743,8.941716603,9.794965075
2004-02-01,15,9.828120779,8.318642307,10.17560377
2004-02-01,16,9.771790774,7.831586039,10.06906049
2004-02-01,17,8.593053027,7.936612324,9.657471497
2004-02-01,18,8.348113179,8.305933308,9.277945097
2004-02-01,19,8.227554908,8.424756971,9.821146251
2004-02-01,20,8.173471564,8.159695986,11.24478508
2004-02-01,21,9.345170211,7.880645208,10.12346127
2004-02-01,22,8.970905366,8.102902813,8.985087406
2004-02-01,23,7.54031217,8.207398879,9.496304432
2004-02-01,24,7.102166042,7.494233171,10.75132735
2004-02-01,25,7.569470109,7.285589611,10.11981342
2004-02-01,26,7.9635588,6.928400229,8.989377943
2004-02-01,27,8.947681823,6.797401662,9.075177541
2004-02-01,28,7.740423019,7.174774728,9.173199195
2004-02-01,29,7.586855458,7.355929174,8.683757945
2004-02-01,30,7.490075442,7.282108877,8.047057693
2004-02-01,31,8.645367425,7.275333587,9.026622844
2004-02-01,32,8.515763579,7.204545403,8.496014391
2004-02-01,33,8.727635496,6.970356777,8.575088079
2004-02-01,34,7.787780035,6.54224667,8.350150055
2004-02-01,35,7.955890802,6.4069582,9.275914407
2004-02-01,36,7.830333821,6.238597659,8.598050861
2004-02-01,37,7.139131125,6.157024744,8.548337402
2004-02-01,38,7.128811574,6.091194491,8.536500428
2004-02-01,39,8.297500694,6.070096064,9.028750972
2004-02-01,40,7.629603346,6.128507512,8.508110785
2004-02-01,41,7.333401158,6.151155301,9.085253184
2004-02-01,42,7.74160043,6.113569844,8.776453183
2004-02-01,43,7.911982403,6.207092186,9.105666593
2004-02-01,44,7.354330046,6.028896816,9.214498246
2004-02-01,45,6.62344802,5.891746431,8.922406111
2004-02-01,46,7.691922621,5.814330458,8.671938513
2004-02-01,47,7.191719599,5.727679429,8.002791547
2004-02-01,48,6.970258408,5.745728149,7.787692822
2004-02-01,49,7.356555588,5.699590987,7.540896594
2004-02-01,50,6.687357559,5.615304024,7.087520668
2004-02-01,51,7.56488325,5.765583266,8.168245547
2004-02-01,52,9.052954839,5.842550465,7.00400897
2004-02-01,53,6.843532462,5.904506266,6.918339153
2004-02-01,54,6.322343772,5.711186245,6.748579614
2004-02-01,55,6.727176559,5.918583587,7.589394119
2004-02-01,56,6.693853106,5.83879311,7.96989021
2004-02-01,57,7.744209585,5.676907073,8.665893384
2004-02-01,58,6.945017027,5.442579935,8.411365112
2004-02-01,59,6.392149024,5.382448189,7.619612957
2004-02-01,60,7.114678184,5.342376219,7.630492106
2004-02-01,61,5.731287889,5.297197516,8.142212673
2004-02-01,62,6.664773907,5.386212143,8.091711417
2004-02-01,63,6.704166556,5.27947073,8.080476423
2004-02-01,64,6.395527436,5.24652734,8.417362848
2004-02-01,65,6.124423009,5.294410088,7.764116314
2004-02-01,66,6.853071323,5.190838351,8.727969335
2004-02-01,67,6.159938194,5.022009532,8.110273226
2004-02-01,68,5.946763251,5.11303894,7.402115811
2004-02-01,69,6.960306749,5.074865852,7.837798512
2004-02-01,70,6.518514724,5.097459752,7.355036743
2004-02-01,71,5.785933162,5.185159722,7.414100576
2004-02-01,72,6.506870162,5.097953268,7.328211513
2004-02-01,73,6.483463199,5.314800315,7.392887893
2004-02-01,74,6.785617287,5.47946437,7.410246883
2004-02-01,75,7.18067477,5.538111906,7.302785599
2004-02-01,76,7.57641889,5.413984827,7.349110288
2004-02-01,77,7.537258332,5.356278184,6.721570489
2004-03-01,0,10.48809053,10.91554448,10.55469718
2004-03-01,1,10.09888947,10.56291523,10.01219336
2004-03-01,2,10.21974365,10.679612,10.64676506
2004-03-01,3,10.93424775,10.8431961,11.69981171
2004-03-01,4,10.85519838,10.30689629,11.05230223
2004-03-01,5,10.32640842,10.17894292,11.18816061
2004-03-01,6,10.65555396,9.86255052,11.23375137
2004-03-01,7,10.28590773,9.417264122,11.04578843
2004-03-01,8,10.7116507,9.250039253,11.04432013
2004-03-01,9,10.63323752,9.322985893,11.07230277
2004-03-01,10,10.34513489,9.201371175,10.90380831
2004-03-01,11,9.99422617,8.967508938,10.6928574
2004-03-01,12,9.884943718,8.834029778,10.55298533
2004-03-01,13,10.15305542,9.048286846,10.40466109
2004-03-01,14,10.32485691,9.179836095,10.69980081
2004-03-01,15,10.30601843,9.148688664,10.79943511
2004-03-01,16,9.301372543,9.239454274,10.91996521
2004-03-01,17,9.055671545,9.097543968,10.48449878
2004-03-01,18,9.184006082,8.934381455,10.51949407
2004-03-01,19,8.881704375,8.596132137,11.16728388
2004-03-01,20,8.659919947,8.235903197,10.70166468
2004-03-01,21,9.353952127,8.171419698,9.895286988
2004-03-01,22,9.453460785,7.998403464,9.131761778
2004-03-01,23,8.984492147,8.069645988,9.123165682
2004-03-01,24,8.848648522,8.103533532,10.24344125
2004-03-01,25,8.797595722,8.13547519,10.06502613
2004-03-01,26,9.024721083,8.307695722,9.649188613
2004-03-01,27,8.708601886,8.033587727,9.574048309
2004-03-01,28,8.290619862,7.845991551,9.679409256
2004-03-01,29,8.373967383,7.605303317,9.51257179
2004-03-01,30,8.315770869,7.502106447,9.144013886
2004-03-01,31,8.123762976,7.344956512,9.154804619
2004-03-01,32,7.913568105,7.425357413,8.822182946
2004-03-01,33,8.304699683,7.499527767,8.758700277
2004-03-01,34,7.814392911,7.409439086,8.780946269
2004-03-01,35,7.850495872,7.299450479,8.936882081
2004-03-01,36,7.857891499,7.181868413,9.077164593
2004-03-01,37,7.427791938,7.096559525,9.069663997
2004-03-01,38,7.375731712,7.049380045,8.964919982
2004-03-01,39,8.103007815,6.924747678,9.316437727
2004-03-01,40,7.904069714,6.976254705,9.034025311
2004-03-01,41,8.088738751,6.892075469,9.060103147
2004-03-01,42,8.285437123,6.856383187,8.797703436
2004-03-01,43,8.48989837,6.884701912,8.787760995
2004-03-01,44,7.852565557,6.76658165,9.487563927
2004-03-01,45,7.491532592,6.739192001,9.276891
2004-03-01,46,8.136475076,6.601576664,8.740209348
2004-03-01,47,7.812386575,6.566651531,8.656472022
2004-03-01,48,7.498975374,6.582843042,8.885030873
2004-03-01,49,7.805182971,6.452215919,8.969065347
2004-03-01,50,7.910839689,6.55030602,8.375497785
2004-03-01,51,7.619816882,6.550429729,8.514360035
2004-03-01,52,7.704365596,6.517944408,7.864325074
2004-03-01,53,6.946544084,6.288115726,7.641468927
2004-03-01,54,6.867229225,5.87334035,7.231782908
2004-03-01,55,7.164821226,5.669221632,7.427620861
2004-03-01,56,7.148617212,5.617624176,7.051084136
2004-03-01,57,6.847256744,5.505171325,7.472345393
2004-03-01,58,7.028331635,5.238787686,7.495870604
2004-03-01,59,6.989902459,5.280705836,7.610991951
2004-03-01,60,7.293364366,5.347774612,7.627102763
2004-03-01,61,6.906918072,5.418975551,7.407442217
2004-03-01,62,7.273453312,5.391138483,7.062749048
2004-03-01,63,7.419871607,5.370693389,7.324354503
2004-03-01,64,6.944485464,5.300803238,7.827715277
2004-03-01,65,6.878776035,5.317231989,7.819783033
2004-03-01,66,7.161768093,5.349826287,8.144056897
2004-03-01,67,6.675508156,5.377201079,8.403773771
2004-03-01,68,6.044736845,5.323818703,8.073703726
2004-03-01,69,6.625711881,5.342954358,8.231675236
2004-03-01,70,6.362228929,5.368018753,8.251444351
2004-03-01,71,6.988575385,5.354979106,7.958374859
2004-03-01,72,6.768175421,5.354612101,7.666661133
2004-03-01,73,6.368023953,5.386338191,7.680562201
2004-03-01,74,6.665987063,5.546563408,7.503422144
2004-03-01,75,6.911395814,5.498435466,7.407146966
2004-03-01,76,6.85691197,5.293037113,7.020968137
2004-03-01,77,6.99805784,5.458970899,7.214687659
2004-04-01,0,11.56400706,10.87667884,9.923318364
2004-04-01,1,11.32903289,10.70318832,9.583177808
2004-04-01,2,11.53109089,10.72539933,9.803790761
2004-04-01,3,11.66184354,10.80763074,11.19795278
2004-04-01,4,11.01942256,10.51548198,10.82447106
2004-04-01,5,10.47201193,10.21883977,10.65680262
2004-04-01,6,10.15161824,10.36944681,11.65692819
2004-04-01,7,9.93582805,10.98705167,12.57687878
2004-04-01,8,11.13264493,10.5129416,12.12905073
2004-04-01,9,11.21225457,10.40837409,11.77020908
2004-04-01,10,10.77186988,10.23960456,11.54924213
2004-04-01,11,10.45758644,9.819756919,12.65999963
2004-04-01,12,10.543479,9.428647078,13.02826974
2004-04-01,13,11.47366397,9.36636161,12.58219036
2004-04-01,14,11.17309768,9.521863282,12.92398902
2004-04-01,15,11.11258812,9.44195155,11.8218983
2004-04-01,16,11.17039256,9.241144494,11.76614548
2004-04-01,17,9.732134698,9.285715773,11.19295507
2004-04-01,18,9.765212873,9.491552109,11.3317312
2004-04-01,19,9.524041068,9.471979078,10.96097282
2004-04-01,20,9.863264137,9.575285325,10.69680691
2004-04-01,21,10.03080378,9.544762186,10.50265034
2004-04-01,22,9.575116804,9.207353678,9.410448359
2004-04-01,23,8.995065823,8.865253446,8.485619603
2004-04-01,24,8.848697419,8.774584142,9.436894569
2004-04-01,25,8.629995079,8.643272893,9.728451394
2004-04-01,26,8.398133113,8.266186486,9.377791754
2004-04-01,27,8.490963949,8.164345465,9.689254445
2004-04-01,28,8.143745229,8.033665756,9.433219141
2004-04-01,29,8.263018155,8.024663522,9.86856718
2004-04-01,30,8.277407934,8.138703525,10.01344628
2004-04-01,31,8.124203513,8.142175254,9.713740643
2004-04-01,32,8.251031242,7.994513611,9.614896184
2004-04-01,33,8.221980312,7.930879376,9.4525164
2004-04-01,34,8.50966959,8.022238181,9.556151046
2004-04-01,35,8.949045142,7.876050324,9.649039089
2004-04-01,36,9.167034417,7.721225413,9.733806378
2004-04-01,37,8.788149626,7.560084575,10.12901854
2004-04-01,38,8.871163866,7.293868355,9.340319239
2004-04-01,39,8.379637442,7.250890873,9.18834123
2004-04-01,40,8.127071054,7.246570962,9.215035635
2004-04-01,41,8.052307586,7.208761865,9.700361837
2004-04-01,42,7.949389169,7.1062913,9.099017151
2004-04-01,43,7.992278605,7.209264432,9.19292384
2004-04-01,44,8.075542004,7.297887921,9.385826606
2004-04-01,45,7.357347663,6.998786053,9.051423928
2004-04-01,46,8.070124229,6.686725955,8.800963067
2004-04-01,47,7.950726809,6.605706128,8.725885158
2004-04-01,48,7.818923453,6.788381754,8.862098062
2004-04-01,49,8.075159533,6.974668622,8.733051886
2004-04-01,50,8.531622033,6.971596215,8.876140555
2004-04-01,51,8.103928766,6.979027451,8.812170171
2004-04-01,52,7.741013088,6.826715833,8.792066623
2004-04-01,53,7.69448782,6.878936324,8.045138942
2004-04-01,54,7.274817507,6.283270138,7.525411601
2004-04-01,55,7.697698841,5.818240589,7.281830616
2004-04-01,56,7.967218043,5.312018067,7.090699352
2004-04-01,57,7.44343873,5.207978532,6.844179098
2004-04-01,58,7.13559591,5.22363351,6.62750627
2004-04-01,59,7.107669892,5.065774551,7.005605714
2004-04-01,60,7.0110193,4.967050199,7.050332814
2004-04-01,61,6.567484423,5.023683859,6.817312547
2004-04-01,62,6.810586841,4.929698453,6.90483094
2004-04-01,63,6.913441684,5.002953277,6.729110522
2004-04-01,64,6.593891742,4.935151702,6.914130376
2004-04-01,65,6.64896438,4.831587332,6.87642273
2004-04-01,66,6.983667855,4.812838896,7.187820068
2004-04-01,67,6.416273638,5.039228107,7.558440832
2004-04-01,68,6.508118865,5.042951865,7.172017055
2004-04-01,69,6.866168815,5.089036819,6.905501275
2004-04-01,70,6.765829754,5.103072507,6.828367881
2004-04-01,71,7.601287589,5.291700678,6.811910715
2004-04-01,72,7.374182968,5.282307716,6.957760204
2004-04-01,73,6.807710182,5.452773356,7.252030098
2004-04-01,74,7.020171539,5.704670737,7.178419614
2004-04-01,75,7.285564241,5.990856709,7.526976452
2004-04-01,76,7.773115353,6.396881178,7.47218311
2004-04-01,77,7.861868219,6.821366525,7.484150058
2004-05-01,0,11.11412034,10.18632527,8.510011962
2004-05-01,1,10.27229621,10.67140069,8.868217023
2004-05-01,2,9.291004703,10.38996432,9.154248027
2004-05-01,3,9.633582086,9.637338703,9.958626041
2004-05-01,4,9.967503455,9.568895433,8.88073261
2004-05-01,5,10.30729885,9.624339811,9.129338193
2004-05-01,6,9.478020541,9.749747744,9.641357076
2004-05-01,7,9.356832085,9.334902214,9.422720072
2004-05-01,8,10.09483518,8.86033932,9.776124339
2004-05-01,9,9.711034991,8.802899203,9.842286213
2004-05-01,10,9.374856799,8.547463114,9.239448749
2004-05-01,11,9.588696817,8.184769184,9.212498264
2004-05-01,12,9.446482266,7.959945023,9.772247048
2004-05-01,13,10.30868545,7.902622375,10.35575182
2004-05-01,14,9.677284207,7.857476662,10.15598728
2004-05-01,15,9.884936667,7.919303632,9.42196382
2004-05-01,16,9.378104471,7.831081314,9.053472773
2004-05-01,17,8.808307737,7.693616903,8.942311315
2004-05-01,18,8.687035063,7.664118503,9.153767235
2004-05-01,19,8.271292323,7.671883886,9.183132949
2004-05-01,20,8.075437521,7.637038168,8.537909117
2004-05-01,21,8.071665752,7.676362105,8.322615833
2004-05-01,22,8.032797474,7.654184822,8.357104404
2004-05-01,23,7.847168675,7.491519152,7.857689653
2004-05-01,24,7.717868923,7.229679014,8.619669324
2004-05-01,25,7.614248244,7.237397499,9.15819011
2004-05-01,26,8.242281665,7.161983146,8.974025079
2004-05-01,27,8.114508267,7.023324357,8.994341788
2004-05-01,28,8.025521471,6.949084966,9.055760168
2004-05-01,29,7.875127393,6.801211857,9.076040542
2004-05-01,30,7.641876468,6.836311017,8.52829447
2004-05-01,31,7.460560369,6.755308009,8.38545474
2004-05-01,32,7.326660825,6.591135432,8.313335953
2004-05-01,33,7.489471672,6.594961559,8.192135524
2004-05-01,34,7.633229498,6.46886262,7.91437129
2004-05-01,35,7.748044073,6.309841327,8.012271362
2004-05-01,36,7.58690041,6.264822562,7.818990184
2004-05-01,37,7.435835634,6.249639209,7.922620353
2004-05-01,38,7.3374375,6.195404675,8.107256814
2004-05-01,39,7.324499273,6.132373433,8.427909259
2004-05-01,40,7.563973864,6.295337942,7.897030447
2004-05-01,41,7.144893707,6.308508612,7.799426468
2004-05-01,42,7.245609512,6.27226063,7.727600735
2004-05-01,43,7.107868187,6.295271181,7.749595391
2004-05-01,44,6.986699843,6.2266232,8.255228045
2004-05-01,45,7.023319352,6.122757439,8.112005135
2004-05-01,46,7.361093883,6.064293853,7.69776542
2004-05-01,47,7.218225884,6.029379495,7.553257839
2004-05-01,48,7.268982239,5.963277815,7.573854305
2004-05-01,49,7.092327896,6.003594221,7.18942747
2004-05-01,50,7.658482156,6.024337171,7.043113056
2004-05-01,51,6.977371795,5.859863874,7.302604285
2004-05-01,52,6.593486094,5.798137017,7.023050071
2004-05-01,53,6.856304919,5.788105678,6.617615208
2004-05-01,54,6.245246451,5.366727019,5.987365976
2004-05-01,55,6.04690503,4.810882022,6.204782437
2004-05-01,56,6.031803757,4.494791467,6.074874609
2004-05-01,57,5.802426261,4.287940527,6.085574669
2004-05-01,58,5.819521914,4.165258145,5.931665522
2004-05-01,59,6.054663507,4.199017829,6.094129534
2004-05-01,60,5.775897277,4.191584296,6.050578502
2004-05-01,61,5.639289992,4.173768052,5.928590554
2004-05-01,62,5.655342911,4.126903164,6.109459816
2004-05-01,63,5.689664296,4.122611191,6.31477891
2004-05-01,64,5.451903499,4.067214109,6.336308752
2004-05-01,65,5.239058036,3.996617374,6.390350204
2004-05-01,66,5.554449956,3.964416301,6.352424091
2004-05-01,67,5.264706716,3.973271718,6.508026615
2004-05-01,68,5.325550202,3.979371921,6.554974724
2004-05-01,69,5.733398365,3.993349853,6.634652569
2004-05-01,70,5.774112044,4.052684563,6.83345872
2004-05-01,71,6.453757459,4.12063951,6.695464907
2004-05-01,72,6.240294139,4.135064401,6.694399623
2004-05-01,73,5.665905726,4.127125716,6.671647286
2004-05-01,74,5.563343092,4.167644653,6.442183293
2004-05-01,75,6.096980918,4.29805311,6.13259042
2004-05-01,76,6.118781839,4.477198238,6.126028778
2004-05-01,77,6.330489248,4.971310434,6.142551158
2004-06-01,0,11.57105131,12.35756179,10.75457008
2004-06-01,1,10.68383298,11.28846705,9.887731259
2004-06-01,2,10.74491822,10.17084801,9.888591701
2004-06-01,3,10.3469764,10.3095188,11.31384704
2004-06-01,4,10.36031097,10.05696431,12.02468524
2004-06-01,5,9.898896447,9.493076181,12.15172056
2004-06-01,6,8.768664806,8.946410558,11.3403922
2004-06-01,7,8.482059126,8.828998982,10.41595594
2004-06-01,8,9.547750404,8.31670559,10.66847433
2004-06-01,9,9.942412045,8.011727848,10.37709166
2004-06-01,10,10.26008492,7.819366721,10.05475378
2004-06-01,11,9.240691726,7.799504908,10.56076768
2004-06-01,12,9.011856093,7.488478015,10.64928393
2004-06-01,13,9.370403914,7.44586941,10.06951299
2004-06-01,14,9.581608894,7.334492738,9.81004284
2004-06-01,15,8.46602611,7.201387531,9.383071162
2004-06-01,16,8.054856459,6.987596485,9.354868708
2004-06-01,17,7.463149962,6.893140525,10.08278299
2004-06-01,18,7.704916597,6.74708582,10.04647431
2004-06-01,19,7.334264148,6.662190315,9.715530888
2004-06-01,20,7.742620149,6.782744467,8.908816993
2004-06-01,21,8.138679628,6.858777806,8.848240153
2004-06-01,22,7.483834081,6.923957939,8.970396123
2004-06-01,23,7.364136216,6.800360484,8.286697752
2004-06-01,24,7.286451627,6.438295827,9.502700745
2004-06-01,25,7.159169109,6.503672031,9.605076574
2004-06-01,26,7.254562208,6.351842582,9.172541796
2004-06-01,27,7.276640511,6.234565454,9.716360407
2004-06-01,28,7.110580228,5.99873424,9.670745156
2004-06-01,29,6.990730625,5.940938268,9.588990262
2004-06-01,30,6.578446867,5.80105433,9.097387867
2004-06-01,31,6.597059199,5.859628634,8.95682432
2004-06-01,32,7.109696202,5.813743193,8.165443739
2004-06-01,33,6.503818771,5.595276092,8.365778851
2004-06-01,34,6.254732215,5.449245769,8.110095463
2004-06-01,35,6.267002275,5.313988238,7.930627739
2004-06-01,36,6.109235535,5.207178783,8.132854048
2004-06-01,37,6.106314306,5.160827233,8.336057882
2004-06-01,38,6.182996266,5.140709025,8.467338154
2004-06-01,39,6.400842651,5.116819632,9.089942003
2004-06-01,40,6.549187021,5.128184565,8.483924757
2004-06-01,41,6.166392676,5.115825562,7.754024884
2004-06-01,42,6.238241353,5.17360427,7.41609543
2004-06-01,43,6.062969656,5.165118656,7.0266036
2004-06-01,44,6.152838221,5.080942498,7.31572016
2004-06-01,45,6.178491243,5.082321823,7.389738167
2004-06-01,46,6.144536064,4.992565697,7.114657551
2004-06-01,47,6.23675121,4.87286996,6.929243715
2004-06-01,48,6.225542864,4.892794742,7.069750091
2004-06-01,49,6.187524779,4.962630259,6.705814311
2004-06-01,50,6.873230987,5.085849392,7.030520351
2004-06-01,51,6.37869265,5.132258051,7.308239267
2004-06-01,52,5.975905863,5.041903921,6.917260899
2004-06-01,53,5.930960713,5.26798024,6.407357295
2004-06-01,54,5.542971158,4.918516435,5.938213474
2004-06-01,55,5.523685046,4.530479122,5.953127861
2004-06-01,56,5.431680352,4.271405961,5.786652862
2004-06-01,57,5.310066766,4.121747209,5.974196413
2004-06-01,58,5.284593223,4.02049832,5.714426974
2004-06-01,59,5.533198346,4.047783869,5.841029898
2004-06-01,60,5.414421802,3.971613204,6.034397797
2004-06-01,61,5.42796914,4.001954781,5.865453649
2004-06-01,62,5.27008817,4.014472759,6.125678233
2004-06-01,63,5.20711535,4.033329118,6.101267079
2004-06-01,64,5.242031783,3.983120012,5.893939166
2004-06-01,65,5.28443778,3.961413583,5.958773451
2004-06-01,66,5.434685497,4.006009919,5.829070927
2004-06-01,67,5.557623971,4.066039845,5.944761876
2004-06-01,68,5.440738639,4.051489509,6.031761529
2004-06-01,69,5.715076078,4.072018431,6.186835828
2004-06-01,70,5.811492276,4.103156795,6.369248627
2004-06-01,71,6.543426304,4.19893843,6.254887684
2004-06-01,72,6.100558695,4.247746617,6.216212996
2004-06-01,73,5.56660141,4.146781084,6.019411917
2004-06-01,74,5.370892534,4.209666522,5.918486933
2004-06-01,75,5.624104526,4.267788475,6.069547673
2004-06-01,76,5.688530857,4.567012774,6.070995654
2004-06-01,77,6.061432714,5.011359153,6.009465403
2004-07-01,0,37.5447925,33.08873225,31.87808684
2004-07-01,1,36.71918257,30.56684588,26.89614601
2004-07-01,2,38.96226902,29.44045274,30.13856134
2004-07-01,3,36.81676941,28.76967655,34.70611883
2004-07-01,4,34.28994149,28.44593783,34.10304073
2004-07-01,5,32.31025148,28.07137763,35.71605981
2004-07-01,6,32.27545387,26.66286717,35.82819945
2004-07-01,7,31.53129504,24.37803962,35.82382021
2004-07-01,8,29.58505812,23.10395118,37.88326552
2004-07-01,9,29.0787864,21.98747134,36.46259821
2004-07-01,10,32.27291954,21.34431735,37.4223388
2004-07-01,11,32.32031297,20.66841284,37.23799392
2004-07-01,12,30.75014677,19.95648804,37.02186716
2004-07-01,13,30.92946225,19.57479548,35.86103319
2004-07-01,14,33.21122916,19.4590537,35.73028464
2004-07-01,15,32.78090709,19.27126058,35.40537493
2004-07-01,16,28.66796387,18.45393586,34.42034671
2004-07-01,17,23.88201207,17.99297817,33.90866235
2004-07-01,18,26.16954822,17.8084367,32.94738619
2004-07-01,19,25.46124443,17.65861618,32.22102842
2004-07-01,20,24.12678598,17.67190952,30.08969431
2004-07-01,21,25.08511037,17.52134582,30.1538233
2004-07-01,22,26.02942663,16.74942347,24.98909182
2004-07-01,23,22.89015288,15.96225892,24.18796978
2004-07-01,24,21.89757092,15.45335928,28.14697336
2004-07-01,25,21.17363451,15.03251733,28.0492296
2004-07-01,26,23.39093058,13.94722776,25.90470836
2004-07-01,27,22.3279549,13.43550824,26.63208947
2004-07-01,28,19.53305022,13.2328875,26.94726708
2004-07-01,29,19.83971554,13.01735696,27.51518527
2004-07-01,30,18.16440095,12.81440468,26.48982198
2004-07-01,31,18.686863,12.81934441,28.66931461
2004-07-01,32,18.35017586,12.35135203,23.35746491
2004-07-01,33,18.00550167,11.604687,23.14390562
2004-07-01,34,19.09146038,11.17169422,21.59032396
2004-07-01,35,19.88379407,10.62966536,22.48702123
2004-07-01,36,16.78421815,10.1951763,21.26722397
2004-07-01,37,16.59507227,9.920088698,22.83515291
2004-07-01,38,17.68593432,9.795442151,23.3881688
2004-07-01,39,18.30978188,9.388182057,23.7559215
2004-07-01,40,19.81197767,9.281309469,21.22232578
2004-07-01,41,19.30448021,9.427080709,22.21104406
2004-07-01,42,17.88387677,9.299251558,19.77287805
2004-07-01,43,17.34025009,9.265914839,19.19712997
2004-07-01,44,18.20205217,8.999016329,21.27148338
2004-07-01,45,16.42393648,8.971139813,21.51980145
2004-07-01,46,18.28001059,9.130783458,19.74810869
2004-07-01,47,19.69576888,8.979565864,19.56736992
2004-07-01,48,18.88882809,9.036161993,20.05088648
2004-07-01,49,20.93638445,9.123067789,20.13008194
2004-07-01,50,21.15180965,9.566123055,19.75212844
2004-07-01,51,20.76183627,9.382745018,22.20393785
2004-07-01,52,18.20763387,9.242954824,17.90030979
2004-07-01,53,16.43265521,9.79018914,16.22606035
2004-07-01,54,13.89585151,9.591697039,13.2294812
2004-07-01,55,14.86919279,8.416980057,14.7525605
